"","classroom","ac2","pb2","female","black","frl","sped","age","ac1","db1","cp1","pb1","er1","r.ac2","r.pb2"
"527",5,3.4,-0.152647596,1,1,1,0,2.359372494,0.780645161,0.568472307,-1.152073733,0.51795496,0.711381619,-0.0804721846363953,0.422779795673743
"528",52,4.2,1.247352404,1,1,1,0,-0.808320867,0.180645161,-0.764861027,1.99078341,0.31795496,0.111381619,0.391857110386018,0.255864046726618
"529",85,3,-0.552647596,1,1,1,1,-0.808320867,-0.419354839,0.568472307,-1.00921659,-0.08204504,-0.888618381,0.207800516692652,-0.531372078210721
"530",93,4.4,-0.952647596,0,0,1,1,-0.99175687,0.380645161,-0.09819436,0.847926267,0.91795496,0.511381619,0.583677963170335,-0.454744380085319
"531",66,5,0.847352404,0,0,1,0,-0.989019019,1.780645161,-0.09819436,2.133640553,0.31795496,0.111381619,-0.0653987792582589,-0.165269005167846
"532",24,4,0.647352404,1,1,1,0,1.313513493,1.780645161,0.346250085,-1.866359447,-0.28204504,-1.288618381,-0.615679055961099,0.663986949896533
"533",12,5,0.847352404,1,1,1,0,-0.917834898,0.780645161,-0.209305471,-1.152073733,0.71795496,-1.088618381,0.505475294274085,-0.117243480328037
"534",84,3.4,-1.952647596,0,1,0,0,-0.457875966,-0.619354839,2.012916751,0.562211982,-1.48204504,2.111381619,1.01918024477195,-0.361768793258424
"535",11,4.6,1.047352404,1,0,0,0,0.289557299,0.180645161,-0.764861027,-0.437788018,-0.08204504,-0.888618381,0.794698856513038,1.0196864266732
"536",25,3.8,0.847352404,1,1,1,0,-1.372318129,0.580645161,-0.764861027,-1.866359447,1.31795496,-1.288618381,-0.0617532344228471,-0.216426859850854
"537",17,5,1.047352404,1,1,0,0,-1.752879388,1.780645161,-0.653749915,-1.294930876,1.51795496,-0.888618381,0.122817551724011,-0.00433639103503803
"538",95,4.2,-1.152647596,0,0,0,0,-1.158765768,-1.419354839,2.012916751,1.419354839,-0.68204504,2.311381619,1.59692659969622,0.0980585871354951
"539",103,3.4,-1.352647596,0,1,1,0,0.333362911,-0.019354839,0.457361196,0.562211982,-0.28204504,0.311381619,0.329307309324614,-0.394926824082932
"540",98,4.8,0.247352404,1,1,0,0,-0.608457759,1.180645161,-0.209305471,-1.152073733,0.91795496,-0.888618381,0.244852557131575,-0.347265527966078
"541",59,2.8,-0.752647596,0,1,1,0,1.869297203,-1.019354839,0.346250085,0.562211982,-1.68204504,-0.088618381,0.389969977500325,0.481882793718307
"542",4,0.2,0.447352404,0,1,1,0,0.029461474,-3.019354839,-0.320416582,0.99078341,0.51795496,0.311381619,-0.687914030225383,0.773997685519783
"543",93,4.4,-0.952647596,1,0,0,0,-1.629676103,1.380645161,0.457361196,-2.00921659,0.71795496,0.111381619,-0.475208835898729,-0.586026820414609
"544",43,2.8,0.047352404,0,1,1,0,0.232062432,-1.219354839,-0.653749915,0.847926267,-0.48204504,-0.088618381,-0.0280658244260145,0.294189372164147
"545",107,2.6,-1.752647596,0,0,1,0,1.976073384,-1.219354839,0.346250085,1.276497696,-1.68204504,1.111381619,0.0910832078045354,-0.527361139010873
"546",70,5,1.247352404,1,1,0,0,-1.86239342,0.980645161,-0.209305471,-1.723502304,1.51795496,1.111381619,0.539416233383324,0.454523513189251
"547",40,5,1.247352404,0,0,0,0,-0.028033392,1.780645161,-0.209305471,2.133640553,0.31795496,-0.288618381,0.233612898219197,0.594736110827333
"548",51,3.4,1.247352404,0,1,1,0,-0.764515254,-0.819354839,-0.764861027,1.419354839,0.51795496,-0.288618381,0.283008932250141,0.211626902261626
"549",55,3,0.047352404,0,1,1,0,-1.605035446,0.180645161,-0.09819436,1.419354839,-0.08204504,0.111381619,0.25376476435315,0.206248172741328
"550",81,4.4,1.247352404,1,1,0,0,-1.462667205,0.980645161,-0.764861027,-2.00921659,0.51795496,-1.088618381,0.458529023755519,1.21873326883464
"551",34,4,0.447352404,0,0,0,0,-0.597506356,1.580645161,-0.764861027,-1.723502304,1.31795496,-1.088618381,-0.667451147139093,-0.673171801732369
"552",76,2.2,-1.352647596,0,1,0,0,0.629050796,-0.419354839,1.568472307,1.419354839,-1.28204504,3.711381619,-0.612640212188667,-0.119476717685046
"553",23,3.8,-0.952647596,0,1,1,0,1.496949496,-0.019354839,0.679583418,-0.00921659,-1.28204504,0.911381619,0.58719344797218,0.585205407554575
"554",90,2.6,-0.552647596,0,1,1,0,1.694074753,0.380645161,-0.764861027,-2.00921659,1.51795496,-1.288618381,-0.874578832669878,-1.19734426887261
"555",29,5,0.847352404,1,1,1,0,-0.583817102,1.380645161,-0.764861027,-2.00921659,1.51795496,-1.288618381,0.0410997294470202,0.0935947063359923
"556",40,4.2,1.047352404,1,1,1,0,-0.446924563,1.780645161,-0.653749915,2.133640553,0.51795496,-0.288618381,-0.465831622391667,0.378846775426375
"557",14,4.2,0.047352404,1,1,1,0,-0.104693214,0.180645161,0.012916751,-0.866359447,-0.28204504,1.511381619,0.392055687300181,-0.199382894274592
"558",100,5,1.247352404,1,0,0,0,-0.411332503,1.780645161,-0.320416582,-2.152073733,1.51795496,-1.088618381,-0.00277903365199971,-0.420708456665887
"559",93,1.6,-1.152647596,0,1,0,0,-1.676219566,-2.619354839,0.457361196,1.705069124,-1.08204504,0.511381619,0.311746846058918,0.979972702614869
"560",93,3.4,-0.752647596,0,1,1,0,-0.904145644,-1.019354839,0.679583418,-1.00921659,0.11795496,0.511381619,0.79327981278044,0.529746829037429
"561",13,2.4,-1.752647596,0,1,0,0,-0.164925932,-0.019354839,-0.320416582,-1.294930876,-1.68204504,0.511381619,-0.365797107707576,-0.311749797766561
"562",83,3,-0.352647596,0,1,0,0,-1.320298964,-0.219354839,-0.653749915,-0.294930876,0.11795496,-0.888618381,0.0784260672480057,-0.109344055746482
"563",33,3.6,1.247352404,0,1,1,0,2.022616847,0.380645161,-0.653749915,-1.00921659,1.31795496,-0.888618381,-0.142911896037611,0.579229194648809
"564",42,2.4,-0.552647596,0,1,1,1,1.346367703,-1.419354839,1.124027862,0.562211982,-1.28204504,0.711381619,-0.082382970446516,0.240005495819172
"565",92,5,1.247352404,0,1,1,0,1.707764007,0.780645161,-0.653749915,-2.00921659,-1.08204504,-0.688618381,0.231839246516209,1.86184947525838
"566",92,2,-1.752647596,0,1,0,0,2.603041214,-2.819354839,1.235138973,2.705069124,-1.48204504,1.311381619,0.0718328144705374,-0.344237282113673
"567",104,2.2,-0.752647596,0,1,1,1,0.911049428,-1.419354839,1.235138973,0.847926267,-0.88204504,1.511381619,-0.450752115938344,0.194215434899923
"568",40,4.8,-0.752647596,0,1,1,0,-0.633098416,1.780645161,0.679583418,1.419354839,-0.08204504,0.311381619,0.314567011575921,-0.870837323824096
"569",102,2.8,1.047352404,1,1,1,0,0.527750317,-0.819354839,-0.542638804,-0.723502304,0.31795496,-1.088618381,-0.314485748300616,1.01095397771153
"570",41,1,-2.552647596,0,1,1,1,1.710501857,-1.819354839,1.457361196,-1.00921659,-1.08204504,3.111381619,-0.29206388178362,-1.41407627160317
"571",21,5,1.247352404,0,1,1,0,0.497633959,1.380645161,-0.764861027,-0.723502304,1.51795496,-0.288618381,0.325716521216853,0.0505052939905554
"572",25,2.6,-1.352647596,0,1,1,0,-1.145076514,-0.219354839,0.235138973,-0.294930876,-0.68204504,-0.688618381,-0.291411373118506,-0.928526452481787
"573",84,2.8,1.247352404,0,0,1,0,-0.616671312,1.780645161,-0.764861027,-2.00921659,1.51795496,-1.288618381,-2.04374224631667,0.108068853247728
"574",61,5,1.247352404,1,1,1,0,-0.186828738,1.380645161,-0.653749915,1.419354839,0.51795496,-0.288618381,0.197906942729914,0.284538809030672
"575",69,2.2,0.647352404,1,1,0,0,-1.046513885,-1.419354839,-0.653749915,-0.00921659,0.71795496,-1.088618381,-1.13765451106582,-0.299712651871724
"576",38,3.8,-0.152647596,0,0,0,0,1.705026156,0.780645161,-0.320416582,1.276497696,-0.08204504,-0.288618381,-0.0215143442405498,-0.959679013167395
"577",105,3.8,0.847352404,1,1,0,0,1.160193849,-1.619354839,-0.320416582,1.847926267,1.31795496,-0.488618381,0.922280450751932,-0.109283873470285
"578",67,4.4,0.247352404,0,1,1,0,0.470255451,1.780645161,-0.431527693,1.99078341,0.31795496,-0.288618381,-0.151061089241005,-0.508005724436774
"579",31,4.4,0.847352404,0,1,0,0,0.555128825,1.380645161,-0.764861027,-1.866359447,0.91795496,-1.288618381,0.0593511432998437,0.532792415432206
"580",29,4.4,-1.552647596,1,1,0,0,0.067791385,1.780645161,-0.209305471,-0.866359447,0.31795496,-1.288618381,-0.706066209324086,-1.59870295154927
"581",101,2,-1.552647596,1,1,1,0,0.902835875,-1.219354839,0.90180564,-0.152073733,-1.08204504,-0.888618381,-0.296614386485863,-0.577658092440697
"582",54,3.2,0.447352404,0,1,1,0,0.199208223,0.380645161,-0.09819436,1.276497696,-0.68204504,-0.288618381,-1.02667566287714,-0.17128630468574
"583",7,1.8,-1.352647596,0,1,1,0,-0.466089518,-0.619354839,1.457361196,1.419354839,-1.48204504,0.511381619,-0.888670678453859,-0.203170778838997
"584",64,2.8,0.047352404,0,1,1,0,-0.967116212,-1.019354839,-0.431527693,0.419354839,-0.08204504,1.111381619,-0.378396321187706,-0.437815681162575
"585",96,4,-0.152647596,0,0,0,0,-0.972591914,0.980645161,0.457361196,0.276497696,-0.48204504,0.511381619,-0.634224535730081,0.419864904533939
"586",86,4.4,1.047352404,0,1,1,0,-0.258012859,-0.219354839,-0.209305471,-1.152073733,0.51795496,-1.088618381,0.638102573467112,0.820596397610127
"587",18,5,0.247352404,0,0,0,0,0.604410139,1.180645161,-0.431527693,-1.437788018,0.11795496,-0.888618381,0.309997372466817,0.258193174160825
"588",77,5,1.247352404,1,1,1,0,0.267654493,0.380645161,0.235138973,-0.723502304,-0.08204504,-0.288618381,1.0099465450342,0.865268868011265
"589",96,4.6,-0.152647596,1,0,0,0,-1.610511147,1.180645161,-0.653749915,-2.00921659,1.31795496,-0.288618381,-0.552328972567005,-0.915576790332924
"590",69,4,1.047352404,0,1,0,0,-0.936999854,-0.619354839,-0.542638804,-1.152073733,1.11795496,-1.088618381,0.120743459278589,-0.128761756375151
"591",94,0.2,-2.152647596,0,1,0,1,-1.191619977,-2.819354839,1.012916751,1.99078341,-1.48204504,1.111381619,-0.447440038633464,-0.551681009417196
"592",61,5,1.247352404,1,1,1,0,-0.920572749,1.780645161,-0.542638804,2.133640553,0.51795496,-0.288618381,-0.123420657762122,0.236582713512136
"593",22,5,1.047352404,1,1,1,0,1.636579886,0.180645161,0.012916751,-0.866359447,0.51795496,-0.288618381,1.55324856477157,0.628725056266731
"594",20,5,1.247352404,1,1,1,0,0.998660653,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.0352306607796803,0.0400255027580087
"595",85,3.4,1.247352404,0,1,0,0,-0.468827369,-1.019354839,0.457361196,0.847926267,0.71795496,1.911381619,0.98242632567197,1.21911215064817
"596",24,2.4,-0.552647596,1,1,1,0,2.000714041,-0.219354839,-0.09819436,0.419354839,0.11795496,-0.488618381,-0.704464893824309,-0.520312481659892
"597",27,3.8,0.247352404,0,1,1,0,-1.884296226,0.580645161,-0.653749915,-1.152073733,0.51795496,0.111381619,-0.049835173366773,0.0975030465055377
"598",82,3.8,0.647352404,1,1,0,0,-0.898669943,-0.219354839,-0.320416582,-2.00921659,1.11795496,-1.088618381,0.738685168587994,0.435357758411118
"599",52,1.8,-0.552647596,0,1,1,0,0.360741419,-1.619354839,0.235138973,-0.580645161,-1.28204504,-0.088618381,-0.340818793391842,-0.289010401933072
"600",103,4.6,0.247352404,1,1,1,0,0.686545663,1.180645161,-0.542638804,-1.866359447,1.11795496,-0.888618381,0.32911796686532,-0.0080206285957652
"601",4,3.8,-1.352647596,0,1,1,0,-0.479778772,0.180645161,1.012916751,-0.580645161,-0.08204504,2.511381619,0.594335237746775,-0.599698243448221
"602",39,4,1.247352404,0,1,1,0,-0.351099785,1.180645161,-0.209305471,1.705069124,0.31795496,-0.088618381,-0.365813375765864,0.512219560071845
"603",56,1,-1.552647596,0,1,1,0,0.834389605,-2.819354839,2.346250085,-1.00921659,-1.68204504,1.911381619,-0.178452747459854,0.0635380009840048
"604",59,2.8,-0.752647596,1,1,1,0,1.99797619,-0.219354839,-0.431527693,1.133640553,-1.08204504,0.111381619,-0.37811284931375,-0.0232685184229127
"605",30,4,0.847352404,1,1,1,0,-0.091003961,0.580645161,-0.431527693,-1.00921659,0.51795496,-1.088618381,-0.224084099553346,0.226029379622342
"606",90,3.6,0.047352404,0,1,1,0,2.063684609,-0.219354839,0.568472307,-1.00921659,0.11795496,-0.088618381,0.781224501625318,0.503892749169465
"607",76,2,-0.752647596,1,1,0,0,0.472993302,-1.819354839,-0.653749915,1.133640553,-0.08204504,-0.688618381,-0.106062150269629,-0.859692743511591
"608",25,1.4,-0.552647596,0,1,1,0,-1.82680136,-1.219354839,0.679583418,0.99078341,-0.68204504,0.511381619,-0.729533601558854,0.107507528956624
"609",67,4.4,0.847352404,0,0,1,0,0.144451207,0.780645161,-0.542638804,1.562211982,0.11795496,-0.488618381,0.372720465671524,0.0947175728196367
"610",43,4,-1.152647596,0,1,0,0,1.053417668,-1.019354839,1.90180564,-0.294930876,-1.28204504,0.711381619,1.13842990981362,-0.298544418637512
"611",106,5,1.247352404,1,0,0,0,1.622890632,1.780645161,-0.764861027,-2.00921659,1.51795496,-1.088618381,-0.1971233819292,-0.158577257515603
"612",91,4.2,1.247352404,1,1,1,0,1.948694876,0.980645161,-0.764861027,-1.866359447,1.51795496,-1.088618381,0.0663658739963557,-0.345836093411846
"613",57,2.8,-0.552647596,1,1,1,0,-1.145076514,-0.019354839,-0.320416582,1.276497696,0.11795496,-0.488618381,-0.809082711051172,-0.925285396367984
"614",45,0,-2.152647596,0,1,1,0,-1.328512516,-1.419354839,0.679583418,-0.294930876,-1.28204504,-0.088618381,-1.28575972522056,-0.834277824673007
"615",83,3,-0.952647596,1,1,0,0,-0.964378362,-0.219354839,-0.542638804,-0.437788018,-0.08204504,-0.088618381,0.0202509384397242,-0.546050231447708
"616",58,2.4,0.247352404,0,1,1,0,-0.408594652,0.580645161,0.012916751,0.705069124,0.11795496,0.711381619,-1.36266364053018,-0.443361676748797
"617",63,4,0.647352404,1,1,1,0,-0.252537157,-0.219354839,0.235138973,1.562211982,-0.08204504,-0.488618381,0.483678187527941,0.685854077399915
"618",3,1.8,-1.552647596,0,1,1,0,0.382644226,-0.819354839,1.124027862,0.419354839,-1.28204504,2.711381619,-0.512000832405581,0.119073364452972
"619",104,3.6,0.647352404,1,0,1,0,0.826176053,-1.419354839,-0.764861027,0.562211982,0.51795496,-1.088618381,0.224593043385069,0.0379389841417181
"620",100,3.4,-0.352647596,0,0,1,0,0.01577222,-0.219354839,2.012916751,0.419354839,-1.28204504,2.311381619,0.446341268372789,0.477293486418346
"621",4,1.4,-2.152647596,1,1,1,0,-0.359313338,-1.619354839,0.568472307,0.847926267,-1.48204504,1.511381619,-0.408400275026625,-0.593314714704196
"622",60,2.4,0.647352404,0,1,1,0,-1.785733598,-2.219354839,-0.542638804,0.562211982,-0.08204504,0.311381619,-0.238617357771913,-0.0565585397199638
"623",68,4.2,1.247352404,0,0,1,0,0.817962501,-1.019354839,-0.320416582,1.133640553,0.31795496,0.911381619,1.07894967723917,0.658117658378067
"624",76,2.2,-0.152647596,0,1,1,0,0.218373178,-0.819354839,-0.431527693,0.562211982,0.51795496,-1.288618381,-0.629709374455182,-0.712292192874407
"625",40,3.4,-1.752647596,0,1,1,0,-0.512632982,0.980645161,0.679583418,0.419354839,-0.28204504,0.711381619,-0.454030265956724,-1.60890413404469
"626",66,3.4,1.247352404,1,0,0,0,-1.13412511,0.780645161,-0.653749915,2.276497696,0.51795496,-0.488618381,-1.07490006524289,0.011708996018483
"627",16,4.6,0.847352404,0,0,0,0,1.885724308,0.780645161,-0.764861027,-2.00921659,0.91795496,-1.288618381,0.107875731093146,0.553815358868004
"628",3,4.4,1.247352404,1,1,1,1,1.015087757,0.580645161,-0.542638804,-1.437788018,1.51795496,-1.088618381,0.695845832694866,0.475243703594716
"629",31,4,0.847352404,1,1,0,0,1.001398504,1.180645161,-0.653749915,-2.00921659,1.31795496,-1.288618381,-0.33123192517125,0.221326784741164
"630",22,3.8,-1.152647596,1,1,0,0,1.321727046,1.180645161,0.346250085,-0.437788018,0.71795496,0.111381619,-0.434516051327293,-1.74770558595564
"631",3,2,-1.352647596,0,1,1,1,0.77963259,-1.419354839,-0.09819436,0.847926267,-0.08204504,0.111381619,0.12389827424128,-0.714152125377809
"632",11,5,1.247352404,1,0,0,0,0.839865307,1.780645161,-0.653749915,-2.152073733,0.51795496,-1.088618381,-0.0734489979807221,0.696103598836395
"633",24,3.6,-1.152647596,0,1,1,0,1.349105553,1.180645161,0.457361196,0.705069124,-1.28204504,0.111381619,-0.294783907034987,-0.196901407792841
"634",33,4.6,-0.752647596,1,0,1,0,1.524328004,0.780645161,-0.653749915,-0.723502304,0.11795496,-1.288618381,0.328068583519494,-1.02189373936349
"635",40,4,1.047352404,1,1,1,0,-0.307294173,1.580645161,0.568472307,1.705069124,-0.48204504,-0.288618381,-0.398054076765534,1.03456188233945
"636",41,2.2,-2.152647596,0,1,1,0,1.203999462,-0.019354839,1.235138973,0.705069124,-1.48204504,2.911381619,-0.572689230819524,-1.00582071784264
"637",70,5,1.047352404,0,1,0,0,-1.347677472,1.780645161,-0.209305471,-1.723502304,1.31795496,-1.088618381,0.0409233616464105,0.0885480291532023
"638",31,4.8,0.447352404,1,1,0,0,-0.12385817,0.980645161,-0.764861027,-1.580645161,0.71795496,-1.288618381,0.653042322987078,0.20350697800242
"639",10,4.8,0.447352404,1,1,0,0,-1.024611079,1.180645161,-0.653749915,-1.866359447,0.91795496,-1.088618381,-0.0725052153784915,-0.446257630143198
"640",26,2.8,-0.752647596,0,1,1,0,-0.942475555,-0.619354839,-0.09819436,-0.294930876,-0.28204504,0.311381619,-0.20247185100751,-0.166073424378169
"641",73,4.6,0.247352404,0,1,1,0,-0.501681579,1.380645161,-0.320416582,-0.437788018,0.71795496,-1.088618381,0.450299549679457,-0.0218932573936786
"642",89,0.8,-1.952647596,0,1,0,0,0.716662022,-2.419354839,1.90180564,1.133640553,-1.88204504,2.711381619,-0.221216413225453,-0.0469087566812798
"643",56,5,1.247352404,1,1,1,0,0.949379339,1.780645161,-0.764861027,2.133640553,0.51795496,-0.288618381,-0.0248707409254884,0.657858406461357
"644",72,2.8,-0.352647596,0,1,0,0,0.486682556,-0.619354839,0.568472307,0.99078341,-1.08204504,0.511381619,-0.279649679247755,0.246895885647215
"645",103,3.8,-0.152647596,0,0,0,0,0.278605896,0.580645161,0.124027862,0.276497696,0.11795496,0.111381619,-0.0224194668159684,0.278716121845702
"646",1,4,-0.752647596,0,1,1,0,2.017141146,1.580645161,-0.320416582,-1.437788018,0.31795496,-0.488618381,-0.500166951957649,-0.639330775182121
"647",12,5,1.247352404,0,0,0,0,-0.901407794,0.980645161,-0.320416582,-1.294930876,0.51795496,-0.688618381,0.248570245478536,0.335382279894457
"648",6,4.6,-1.352647596,0,1,0,0,-0.427759607,1.780645161,1.235138973,-1.294930876,-0.68204504,1.911381619,-0.170002184349998,-0.486949101420242
"649",102,3.6,-0.152647596,0,1,0,0,0.210159626,-0.619354839,-0.320416582,-0.866359447,1.31795496,0.111381619,0.329830152287354,-0.604716777471759
"650",27,1.6,-1.352647596,0,1,1,0,-1.295658307,-1.819354839,0.012916751,0.99078341,-0.88204504,0.511381619,-0.243027213223472,-0.368729614927747
"651",72,5,0.447352404,1,1,0,0,-0.537273639,-0.419354839,-0.320416582,-0.723502304,0.11795496,-0.888618381,1.44910351657651,-0.00223427982089414
"652",73,2.2,-0.152647596,0,0,0,0,-0.931524152,-1.619354839,-0.209305471,-0.00921659,0.71795496,-0.288618381,0.064861702914312,-0.256548601218391
"653",8,4,0.847352404,0,1,0,0,-1.254590545,0.180645161,-0.209305471,-0.866359447,0.31795496,0.111381619,0.208758180080198,0.099940290093531
"654",63,2.8,-1.552647596,1,1,1,1,0.133499804,-0.219354839,0.124027862,0.419354839,-1.48204504,-0.888618381,-0.39562486078359,-0.62747397369888
"655",101,2,1.247352404,1,0,0,0,0.149926909,-0.819354839,-0.764861027,-1.723502304,1.11795496,-1.288618381,-1.14017055112056,0.550286488990992
"656",81,3.2,-0.752647596,0,1,0,0,-1.659792462,0.180645161,-0.320416582,0.133640553,0.71795496,-0.488618381,-0.0353658183560309,-0.695987965640858
"657",60,4.2,1.047352404,1,1,1,0,-1.900723331,-0.419354839,-0.542638804,0.419354839,0.11795496,1.111381619,0.0875151378558416,0.09501448534072
"658",3,4,0.647352404,0,1,0,0,0.826176053,0.980645161,-0.542638804,-0.580645161,1.11795496,-0.288618381,-0.00892310539857868,0.222482158223991
"659",102,3.4,0.247352404,1,0,0,0,0.204683924,0.180645161,-0.09819436,-1.580645161,0.91795496,-0.688618381,-0.789798870712409,-0.388921800342175
"660",62,2.6,-0.152647596,0,1,1,0,1.565395766,-0.619354839,-0.09819436,-0.294930876,-0.48204504,-0.288618381,-0.088051870844716,-0.331379991961004
"661",45,3,0.847352404,0,0,0,0,-1.424337294,-0.219354839,0.790694529,0.419354839,-0.68204504,-0.088618381,0.496784500878001,1.4798724586095
"662",22,2.8,0.447352404,1,1,1,1,2.293664075,-0.419354839,0.012916751,-1.437788018,-0.08204504,1.311381619,0.0874444620818205,0.739275878490676
"663",45,4.4,-0.352647596,1,1,1,0,-1.095795199,1.780645161,-0.09819436,2.276497696,0.71795496,0.511381619,0.403227688130003,-0.592458224003372
"664",100,5,1.247352404,1,0,0,0,-0.726185343,1.780645161,-0.653749915,-1.294930876,1.51795496,-1.288618381,-0.0125833607925213,-0.459953583794727
"665",46,2,-0.552647596,0,0,0,0,-1.730976582,-1.219354839,0.235138973,0.705069124,-0.68204504,0.711381619,-0.43468618596171,0.0299713763130527
"666",78,5,0.247352404,1,1,1,0,0.429187689,-0.219354839,0.568472307,-0.152073733,-0.48204504,0.511381619,1.09104244306363,0.485660005303644
"667",56,3.4,-0.952647596,1,1,1,1,0.316935807,0.780645161,0.457361196,0.99078341,-0.68204504,0.911381619,-0.575632598735964,-0.480939178411299
"668",3,0.6,-1.952647596,0,1,1,1,0.470255451,-2.219354839,1.90180564,1.99078341,-1.08204504,2.311381619,-0.516882563103456,-0.316056003581356
"669",76,3.2,-1.152647596,1,1,1,0,0.943903637,0.580645161,1.346250085,0.705069124,-2.08204504,2.711381619,-0.383392978405203,0.303140997297177
"670",30,5,1.047352404,0,1,1,0,-0.523584385,1.780645161,-0.542638804,-0.723502304,0.91795496,-0.888618381,-0.0722780679479936,0.172391553742787
"671",45,0,-3.552647596,0,1,1,0,-1.908936883,-3.019354839,3.124027862,-1.00921659,-1.88204504,1.711381619,0.000935891034208037,-1.4627471121282
"672",6,1.6,-1.152647596,0,1,1,0,-0.805583016,-2.219354839,2.012916751,1.705069124,-0.88204504,2.311381619,-0.112478624858243,0.219958885923353
"673",44,5,1.247352404,1,1,1,0,0.516798914,0.580645161,-0.209305471,1.419354839,-0.28204504,-0.688618381,1.14633500738044,0.932835103435088
"674",2,4.8,0.247352404,0,1,1,0,0.752254082,0.780645161,-0.09819436,-1.580645161,0.91795496,0.111381619,0.529597238894383,-0.322283225479284
"675",69,5,1.247352404,0,1,0,0,-1.596821893,0.380645161,-0.320416582,-1.437788018,1.11795496,-1.088618381,0.344842631862031,-0.0179459255097768
"676",7,2.4,-0.352647596,1,1,1,0,0.023985773,-1.019354839,0.235138973,0.419354839,-0.08204504,0.311381619,-0.251635049876854,-0.150562361642025
"677",21,2.8,1.247352404,0,1,0,0,0.615361543,1.180645161,0.568472307,1.419354839,1.51795496,-0.288618381,-1.72045936325076,0.0350756553769
"678",64,4,0.447352404,0,0,0,0,-1.041038184,0.380645161,-0.09819436,0.562211982,-0.68204504,1.711381619,-0.398087314666242,0.109285482940706
"679",40,4,1.247352404,1,1,1,0,0.056839982,-0.419354839,-0.653749915,0.847926267,0.51795496,-0.288618381,0.998349232934708,0.783788937225512
"680",95,4.8,0.247352404,0,0,0,0,-0.961640511,0.780645161,0.346250085,-0.00921659,-0.08204504,0.711381619,0.43794108948341,0.719757880208584
"681",4,4,0.447352404,1,1,0,0,-0.301818471,0.180645161,0.235138973,-0.866359447,-0.48204504,0.511381619,0.680768368337119,1.08153615775432
"682",19,5,1.047352404,0,0,0,0,0.270392343,1.580645161,-0.542638804,-1.580645161,0.51795496,-0.688618381,-0.496525632459656,-0.246698950967069
"683",43,3.2,-0.352647596,0,1,1,0,0.787846142,-1.419354839,0.012916751,0.133640553,-0.68204504,-0.288618381,0.555702955766559,0.0217906856956688
"684",18,3.2,-0.552647596,0,0,1,0,0.609885841,-0.619354839,-0.320416582,-0.00921659,-0.28204504,-0.088618381,-0.0519877023620935,-0.0215300434386192
"685",13,5,1.247352404,1,0,0,0,0.045888579,1.780645161,-0.764861027,-2.152073733,1.31795496,-1.288618381,0.156403545375849,0.127927073543218
"686",42,3.6,-1.752647596,0,0,0,1,2.526381392,-1.219354839,-0.542638804,0.847926267,-2.08204504,1.111381619,0.862174741480441,-0.60107861375554
"687",8,4.4,0.047352404,0,1,1,0,-1.369580278,1.380645161,-0.209305471,-0.580645161,-0.48204504,-0.488618381,-0.203585728316694,-0.370750036271494
"688",19,3.6,1.247352404,0,0,1,0,0.593458736,-0.619354839,-0.542638804,-1.294930876,0.91795496,-0.688618381,-0.262492366782583,-0.0978612976629229
"689",10,4.6,0.847352404,1,1,0,0,-1.544802729,1.180645161,-0.764861027,-1.437788018,0.71795496,-1.288618381,-0.268633611113824,0.0431724726894199
"690",21,4.6,1.247352404,0,1,1,0,0.785108291,0.580645161,-0.764861027,-2.00921659,0.11795496,-0.288618381,0.690848041995574,1.02025450305242
"691",43,2.8,-0.752647596,1,1,1,0,0.845341009,-1.219354839,0.346250085,-0.00921659,-1.08204504,0.111381619,-0.048262901800888,-0.164626307485499
"692",2,2.8,-1.552647596,0,1,0,0,0.659167155,0.580645161,1.235138973,0.419354839,-1.08204504,1.911381619,-1.05643144653895,-0.618153098249535
"693",52,4.6,-1.952647596,0,0,0,0,-0.797369464,1.380645161,0.346250085,1.419354839,-1.28204504,-0.288618381,-0.0754262730588541,-2.19923836455854
"694",33,4.8,1.047352404,0,1,0,0,1.250542925,1.780645161,-0.431527693,-0.723502304,0.91795496,-1.288618381,0.00462584510543032,0.432713746331854
"695",100,5,1.247352404,1,1,0,0,-0.660476924,1.780645161,-0.09819436,-2.00921659,1.11795496,0.911381619,0.311504502559475,0.292857282968721
"696",10,4.8,0.247352404,1,1,1,0,-1.900723331,-0.219354839,-0.653749915,-1.152073733,0.51795496,-0.088618381,1.03518597861,-0.133820063572078
"697",65,4.2,0.247352404,1,0,1,0,-0.772728807,-0.219354839,-0.653749915,0.562211982,-1.08204504,-0.288618381,0.744733628818445,0.985328478067689
"698",31,1.8,-2.152647596,0,1,0,0,0.872719517,-0.419354839,0.346250085,-0.437788018,-1.68204504,-0.488618381,-0.851768611214091,-0.564368749686307
"699",30,5,0.647352404,1,1,1,0,0.076004937,1.780645161,-0.431527693,-1.723502304,0.71795496,0.711381619,-0.11044975637916,0.0588202723585407
"700",18,2.4,-0.952647596,0,1,1,0,1.33815415,-0.819354839,0.012916751,0.847926267,0.11795496,0.511381619,-0.471879448269711,-0.392061974024082
"701",22,5,0.847352404,1,1,0,0,1.318989195,1.780645161,-0.320416582,-2.00921659,1.11795496,-1.088618381,0.233821499496815,-0.206793574197314
"702",22,5,1.047352404,1,1,1,0,1.92952992,1.780645161,-0.320416582,-2.00921659,1.31795496,-1.288618381,0.239963046872747,-0.142107274524429
