classroom,ac2,pb2,female,black,frl,sped,age,ac1,db1,cp1,pb1,er1,r.ac2,r.pb2
67,4.4,0.247352404,0,1,1,0,0.470255451,1.780645161,-0.431527693,1.99078341,0.31795496,-0.288618381,-0.151061089,-0.508005724
31,4.4,0.847352404,0,1,0,0,0.555128825,1.380645161,-0.764861027,-1.866359447,0.91795496,-1.288618381,0.059351143,0.532792415
29,4.4,-1.552647596,1,1,0,0,0.067791385,1.780645161,-0.209305471,-0.866359447,0.31795496,-1.288618381,-0.706066209,-1.598702952
101,2,-1.552647596,1,1,1,0,0.902835875,-1.219354839,0.90180564,-0.152073733,-1.08204504,-0.888618381,-0.296614386,-0.577658092
54,3.2,0.447352404,0,1,1,0,0.199208223,0.380645161,-0.09819436,1.276497696,-0.68204504,-0.288618381,-1.026675663,-0.171286305
7,1.8,-1.352647596,0,1,1,0,-0.466089518,-0.619354839,1.457361196,1.419354839,-1.48204504,0.511381619,-0.888670678,-0.203170779
64,2.8,0.047352404,0,1,1,0,-0.967116212,-1.019354839,-0.431527693,0.419354839,-0.08204504,1.111381619,-0.378396321,-0.437815681
96,4,-0.152647596,0,0,0,0,-0.972591914,0.980645161,0.457361196,0.276497696,-0.48204504,0.511381619,-0.634224536,0.419864905
86,4.4,1.047352404,0,1,1,0,-0.258012859,-0.219354839,-0.209305471,-1.152073733,0.51795496,-1.088618381,0.638102573,0.820596398
18,5,0.247352404,0,0,0,0,0.604410139,1.180645161,-0.431527693,-1.437788018,0.11795496,-0.888618381,0.309997372,0.258193174
77,5,1.247352404,1,1,1,0,0.267654493,0.380645161,0.235138973,-0.723502304,-0.08204504,-0.288618381,1.009946545,0.865268868
96,4.6,-0.152647596,1,0,0,0,-1.610511147,1.180645161,-0.653749915,-2.00921659,1.31795496,-0.288618381,-0.552328973,-0.91557679
69,4,1.047352404,0,1,0,0,-0.936999854,-0.619354839,-0.542638804,-1.152073733,1.11795496,-1.088618381,0.120743459,-0.128761756
94,0.2,-2.152647596,0,1,0,1,-1.191619977,-2.819354839,1.012916751,1.99078341,-1.48204504,1.111381619,-0.447440039,-0.551681009
61,5,1.247352404,1,1,1,0,-0.920572749,1.780645161,-0.542638804,2.133640553,0.51795496,-0.288618381,-0.123420658,0.236582714
22,5,1.047352404,1,1,1,0,1.636579886,0.180645161,0.012916751,-0.866359447,0.51795496,-0.288618381,1.553248565,0.628725056
20,5,1.247352404,1,1,1,0,0.998660653,1.780645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.035230661,0.040025503
85,3.4,1.247352404,0,1,0,0,-0.468827369,-1.019354839,0.457361196,0.847926267,0.71795496,1.911381619,0.982426326,1.219112151
24,2.4,-0.552647596,1,1,1,0,2.000714041,-0.219354839,-0.09819436,0.419354839,0.11795496,-0.488618381,-0.704464894,-0.520312482
27,3.8,0.247352404,0,1,1,0,-1.884296226,0.580645161,-0.653749915,-1.152073733,0.51795496,0.111381619,-0.049835173,0.097503047
82,3.8,0.647352404,1,1,0,0,-0.898669943,-0.219354839,-0.320416582,-2.00921659,1.11795496,-1.088618381,0.738685169,0.435357758
52,1.8,-0.552647596,0,1,1,0,0.360741419,-1.619354839,0.235138973,-0.580645161,-1.28204504,-0.088618381,-0.340818793,-0.289010402
103,4.6,0.247352404,1,1,1,0,0.686545663,1.180645161,-0.542638804,-1.866359447,1.11795496,-0.888618381,0.329117967,-0.008020629
4,3.8,-1.352647596,0,1,1,0,-0.479778772,0.180645161,1.012916751,-0.580645161,-0.08204504,2.511381619,0.594335238,-0.599698243
39,4,1.247352404,0,1,1,0,-0.351099785,1.180645161,-0.209305471,1.705069124,0.31795496,-0.088618381,-0.365813376,0.51221956
56,1,-1.552647596,0,1,1,0,0.834389605,-2.819354839,2.346250085,-1.00921659,-1.68204504,1.911381619,-0.178452747,0.063538001
59,2.8,-0.752647596,1,1,1,0,1.99797619,-0.219354839,-0.431527693,1.133640553,-1.08204504,0.111381619,-0.378112849,-0.023268518
30,4,0.847352404,1,1,1,0,-0.091003961,0.580645161,-0.431527693,-1.00921659,0.51795496,-1.088618381,-0.2240841,0.22602938
90,3.6,0.047352404,0,1,1,0,2.063684609,-0.219354839,0.568472307,-1.00921659,0.11795496,-0.088618381,0.781224502,0.503892749
76,2,-0.752647596,1,1,0,0,0.472993302,-1.819354839,-0.653749915,1.133640553,-0.08204504,-0.688618381,-0.10606215,-0.859692744
25,1.4,-0.552647596,0,1,1,0,-1.82680136,-1.219354839,0.679583418,0.99078341,-0.68204504,0.511381619,-0.729533602,0.107507529
67,4.4,0.847352404,0,0,1,0,0.144451207,0.780645161,-0.542638804,1.562211982,0.11795496,-0.488618381,0.372720466,0.094717573
43,4,-1.152647596,0,1,0,0,1.053417668,-1.019354839,1.90180564,-0.294930876,-1.28204504,0.711381619,1.13842991,-0.298544419
106,5,1.247352404,1,0,0,0,1.622890632,1.780645161,-0.764861027,-2.00921659,1.51795496,-1.088618381,-0.197123382,-0.158577258
91,4.2,1.247352404,1,1,1,0,1.948694876,0.980645161,-0.764861027,-1.866359447,1.51795496,-1.088618381,0.066365874,-0.345836093
57,2.8,-0.552647596,1,1,1,0,-1.145076514,-0.019354839,-0.320416582,1.276497696,0.11795496,-0.488618381,-0.809082711,-0.925285396
45,0,-2.152647596,0,1,1,0,-1.328512516,-1.419354839,0.679583418,-0.294930876,-1.28204504,-0.088618381,-1.285759725,-0.834277825
83,3,-0.952647596,1,1,0,0,-0.964378362,-0.219354839,-0.542638804,-0.437788018,-0.08204504,-0.088618381,0.020250938,-0.546050231
58,2.4,0.247352404,0,1,1,0,-0.408594652,0.580645161,0.012916751,0.705069124,0.11795496,0.711381619,-1.362663641,-0.443361677
63,4,0.647352404,1,1,1,0,-0.252537157,-0.219354839,0.235138973,1.562211982,-0.08204504,-0.488618381,0.483678188,0.685854077
3,1.8,-1.552647596,0,1,1,0,0.382644226,-0.819354839,1.124027862,0.419354839,-1.28204504,2.711381619,-0.512000832,0.119073364
104,3.6,0.647352404,1,0,1,0,0.826176053,-1.419354839,-0.764861027,0.562211982,0.51795496,-1.088618381,0.224593043,0.037938984
100,3.4,-0.352647596,0,0,1,0,0.01577222,-0.219354839,2.012916751,0.419354839,-1.28204504,2.311381619,0.446341268,0.477293486
4,1.4,-2.152647596,1,1,1,0,-0.359313338,-1.619354839,0.568472307,0.847926267,-1.48204504,1.511381619,-0.408400275,-0.593314715
60,2.4,0.647352404,0,1,1,0,-1.785733598,-2.219354839,-0.542638804,0.562211982,-0.08204504,0.311381619,-0.238617358,-0.05655854
68,4.2,1.247352404,0,0,1,0,0.817962501,-1.019354839,-0.320416582,1.133640553,0.31795496,0.911381619,1.078949677,0.658117658
76,2.2,-0.152647596,0,1,1,0,0.218373178,-0.819354839,-0.431527693,0.562211982,0.51795496,-1.288618381,-0.629709374,-0.712292193
40,3.4,-1.752647596,0,1,1,0,-0.512632982,0.980645161,0.679583418,0.419354839,-0.28204504,0.711381619,-0.454030266,-1.608904134
66,3.4,1.247352404,1,0,0,0,-1.13412511,0.780645161,-0.653749915,2.276497696,0.51795496,-0.488618381,-1.074900065,0.011708996
16,4.6,0.847352404,0,0,0,0,1.885724308,0.780645161,-0.764861027,-2.00921659,0.91795496,-1.288618381,0.107875731,0.553815359
3,4.4,1.247352404,1,1,1,1,1.015087757,0.580645161,-0.542638804,-1.437788018,1.51795496,-1.088618381,0.695845833,0.475243704
31,4,0.847352404,1,1,0,0,1.001398504,1.180645161,-0.653749915,-2.00921659,1.31795496,-1.288618381,-0.331231925,0.221326785
22,3.8,-1.152647596,1,1,0,0,1.321727046,1.180645161,0.346250085,-0.437788018,0.71795496,0.111381619,-0.434516051,-1.747705586
3,2,-1.352647596,0,1,1,1,0.77963259,-1.419354839,-0.09819436,0.847926267,-0.08204504,0.111381619,0.123898274,-0.714152125
11,5,1.247352404,1,0,0,0,0.839865307,1.780645161,-0.653749915,-2.152073733,0.51795496,-1.088618381,-0.073448998,0.696103599
24,3.6,-1.152647596,0,1,1,0,1.349105553,1.180645161,0.457361196,0.705069124,-1.28204504,0.111381619,-0.294783907,-0.196901408
33,4.6,-0.752647596,1,0,1,0,1.524328004,0.780645161,-0.653749915,-0.723502304,0.11795496,-1.288618381,0.328068584,-1.021893739
40,4,1.047352404,1,1,1,0,-0.307294173,1.580645161,0.568472307,1.705069124,-0.48204504,-0.288618381,-0.398054077,1.034561882
41,2.2,-2.152647596,0,1,1,0,1.203999462,-0.019354839,1.235138973,0.705069124,-1.48204504,2.911381619,-0.572689231,-1.005820718
70,5,1.047352404,0,1,0,0,-1.347677472,1.780645161,-0.209305471,-1.723502304,1.31795496,-1.088618381,0.040923362,0.088548029
31,4.8,0.447352404,1,1,0,0,-0.12385817,0.980645161,-0.764861027,-1.580645161,0.71795496,-1.288618381,0.653042323,0.203506978
10,4.8,0.447352404,1,1,0,0,-1.024611079,1.180645161,-0.653749915,-1.866359447,0.91795496,-1.088618381,-0.072505215,-0.44625763
26,2.8,-0.752647596,0,1,1,0,-0.942475555,-0.619354839,-0.09819436,-0.294930876,-0.28204504,0.311381619,-0.202471851,-0.166073424
73,4.6,0.247352404,0,1,1,0,-0.501681579,1.380645161,-0.320416582,-0.437788018,0.71795496,-1.088618381,0.45029955,-0.021893257
89,0.8,-1.952647596,0,1,0,0,0.716662022,-2.419354839,1.90180564,1.133640553,-1.88204504,2.711381619,-0.221216413,-0.046908757
56,5,1.247352404,1,1,1,0,0.949379339,1.780645161,-0.764861027,2.133640553,0.51795496,-0.288618381,-0.024870741,0.657858406
72,2.8,-0.352647596,0,1,0,0,0.486682556,-0.619354839,0.568472307,0.99078341,-1.08204504,0.511381619,-0.279649679,0.246895886
103,3.8,-0.152647596,0,0,0,0,0.278605896,0.580645161,0.124027862,0.276497696,0.11795496,0.111381619,-0.022419467,0.278716122
1,4,-0.752647596,0,1,1,0,2.017141146,1.580645161,-0.320416582,-1.437788018,0.31795496,-0.488618381,-0.500166952,-0.639330775
12,5,1.247352404,0,0,0,0,-0.901407794,0.980645161,-0.320416582,-1.294930876,0.51795496,-0.688618381,0.248570245,0.33538228
6,4.6,-1.352647596,0,1,0,0,-0.427759607,1.780645161,1.235138973,-1.294930876,-0.68204504,1.911381619,-0.170002184,-0.486949101
102,3.6,-0.152647596,0,1,0,0,0.210159626,-0.619354839,-0.320416582,-0.866359447,1.31795496,0.111381619,0.329830152,-0.604716777
27,1.6,-1.352647596,0,1,1,0,-1.295658307,-1.819354839,0.012916751,0.99078341,-0.88204504,0.511381619,-0.243027213,-0.368729615
72,5,0.447352404,1,1,0,0,-0.537273639,-0.419354839,-0.320416582,-0.723502304,0.11795496,-0.888618381,1.449103517,-0.00223428
73,2.2,-0.152647596,0,0,0,0,-0.931524152,-1.619354839,-0.209305471,-0.00921659,0.71795496,-0.288618381,0.064861703,-0.256548601
8,4,0.847352404,0,1,0,0,-1.254590545,0.180645161,-0.209305471,-0.866359447,0.31795496,0.111381619,0.20875818,0.09994029
63,2.8,-1.552647596,1,1,1,1,0.133499804,-0.219354839,0.124027862,0.419354839,-1.48204504,-0.888618381,-0.395624861,-0.627473974
101,2,1.247352404,1,0,0,0,0.149926909,-0.819354839,-0.764861027,-1.723502304,1.11795496,-1.288618381,-1.140170551,0.550286489
81,3.2,-0.752647596,0,1,0,0,-1.659792462,0.180645161,-0.320416582,0.133640553,0.71795496,-0.488618381,-0.035365818,-0.695987966
60,4.2,1.047352404,1,1,1,0,-1.900723331,-0.419354839,-0.542638804,0.419354839,0.11795496,1.111381619,0.087515138,0.095014485
3,4,0.647352404,0,1,0,0,0.826176053,0.980645161,-0.542638804,-0.580645161,1.11795496,-0.288618381,-0.008923105,0.222482158
102,3.4,0.247352404,1,0,0,0,0.204683924,0.180645161,-0.09819436,-1.580645161,0.91795496,-0.688618381,-0.789798871,-0.3889218
62,2.6,-0.152647596,0,1,1,0,1.565395766,-0.619354839,-0.09819436,-0.294930876,-0.48204504,-0.288618381,-0.088051871,-0.331379992
45,3,0.847352404,0,0,0,0,-1.424337294,-0.219354839,0.790694529,0.419354839,-0.68204504,-0.088618381,0.496784501,1.479872459
22,2.8,0.447352404,1,1,1,1,2.293664075,-0.419354839,0.012916751,-1.437788018,-0.08204504,1.311381619,0.087444462,0.739275878
45,4.4,-0.352647596,1,1,1,0,-1.095795199,1.780645161,-0.09819436,2.276497696,0.71795496,0.511381619,0.403227688,-0.592458224
100,5,1.247352404,1,0,0,0,-0.726185343,1.780645161,-0.653749915,-1.294930876,1.51795496,-1.288618381,-0.012583361,-0.459953584
46,2,-0.552647596,0,0,0,0,-1.730976582,-1.219354839,0.235138973,0.705069124,-0.68204504,0.711381619,-0.434686186,0.029971376
78,5,0.247352404,1,1,1,0,0.429187689,-0.219354839,0.568472307,-0.152073733,-0.48204504,0.511381619,1.091042443,0.485660005
56,3.4,-0.952647596,1,1,1,1,0.316935807,0.780645161,0.457361196,0.99078341,-0.68204504,0.911381619,-0.575632599,-0.480939178
3,0.6,-1.952647596,0,1,1,1,0.470255451,-2.219354839,1.90180564,1.99078341,-1.08204504,2.311381619,-0.516882563,-0.316056004
76,3.2,-1.152647596,1,1,1,0,0.943903637,0.580645161,1.346250085,0.705069124,-2.08204504,2.711381619,-0.383392978,0.303140997
30,5,1.047352404,0,1,1,0,-0.523584385,1.780645161,-0.542638804,-0.723502304,0.91795496,-0.888618381,-0.072278068,0.172391554
45,0,-3.552647596,0,1,1,0,-1.908936883,-3.019354839,3.124027862,-1.00921659,-1.88204504,1.711381619,0.000935891,-1.462747112
6,1.6,-1.152647596,0,1,1,0,-0.805583016,-2.219354839,2.012916751,1.705069124,-0.88204504,2.311381619,-0.112478625,0.219958886
44,5,1.247352404,1,1,1,0,0.516798914,0.580645161,-0.209305471,1.419354839,-0.28204504,-0.688618381,1.146335007,0.932835103
2,4.8,0.247352404,0,1,1,0,0.752254082,0.780645161,-0.09819436,-1.580645161,0.91795496,0.111381619,0.529597239,-0.322283225
69,5,1.247352404,0,1,0,0,-1.596821893,0.380645161,-0.320416582,-1.437788018,1.11795496,-1.088618381,0.344842632,-0.017945926
7,2.4,-0.352647596,1,1,1,0,0.023985773,-1.019354839,0.235138973,0.419354839,-0.08204504,0.311381619,-0.25163505,-0.150562362
21,2.8,1.247352404,0,1,0,0,0.615361543,1.180645161,0.568472307,1.419354839,1.51795496,-0.288618381,-1.720459363,0.035075655
64,4,0.447352404,0,0,0,0,-1.041038184,0.380645161,-0.09819436,0.562211982,-0.68204504,1.711381619,-0.398087315,0.109285483
40,4,1.247352404,1,1,1,0,0.056839982,-0.419354839,-0.653749915,0.847926267,0.51795496,-0.288618381,0.998349233,0.783788937
95,4.8,0.247352404,0,0,0,0,-0.961640511,0.780645161,0.346250085,-0.00921659,-0.08204504,0.711381619,0.437941089,0.71975788
4,4,0.447352404,1,1,0,0,-0.301818471,0.180645161,0.235138973,-0.866359447,-0.48204504,0.511381619,0.680768368,1.081536158
19,5,1.047352404,0,0,0,0,0.270392343,1.580645161,-0.542638804,-1.580645161,0.51795496,-0.688618381,-0.496525632,-0.246698951
43,3.2,-0.352647596,0,1,1,0,0.787846142,-1.419354839,0.012916751,0.133640553,-0.68204504,-0.288618381,0.555702956,0.021790686
18,3.2,-0.552647596,0,0,1,0,0.609885841,-0.619354839,-0.320416582,-0.00921659,-0.28204504,-0.088618381,-0.051987702,-0.021530043
13,5,1.247352404,1,0,0,0,0.045888579,1.780645161,-0.764861027,-2.152073733,1.31795496,-1.288618381,0.156403545,0.127927074
42,3.6,-1.752647596,0,0,0,1,2.526381392,-1.219354839,-0.542638804,0.847926267,-2.08204504,1.111381619,0.862174741,-0.601078614
8,4.4,0.047352404,0,1,1,0,-1.369580278,1.380645161,-0.209305471,-0.580645161,-0.48204504,-0.488618381,-0.203585728,-0.370750036
19,3.6,1.247352404,0,0,1,0,0.593458736,-0.619354839,-0.542638804,-1.294930876,0.91795496,-0.688618381,-0.262492367,-0.097861298
10,4.6,0.847352404,1,1,0,0,-1.544802729,1.180645161,-0.764861027,-1.437788018,0.71795496,-1.288618381,-0.268633611,0.043172473
21,4.6,1.247352404,0,1,1,0,0.785108291,0.580645161,-0.764861027,-2.00921659,0.11795496,-0.288618381,0.690848042,1.020254503
43,2.8,-0.752647596,1,1,1,0,0.845341009,-1.219354839,0.346250085,-0.00921659,-1.08204504,0.111381619,-0.048262902,-0.164626307
2,2.8,-1.552647596,0,1,0,0,0.659167155,0.580645161,1.235138973,0.419354839,-1.08204504,1.911381619,-1.056431447,-0.618153098
52,4.6,-1.952647596,0,0,0,0,-0.797369464,1.380645161,0.346250085,1.419354839,-1.28204504,-0.288618381,-0.075426273,-2.199238365
33,4.8,1.047352404,0,1,0,0,1.250542925,1.780645161,-0.431527693,-0.723502304,0.91795496,-1.288618381,0.004625845,0.432713746
100,5,1.247352404,1,1,0,0,-0.660476924,1.780645161,-0.09819436,-2.00921659,1.11795496,0.911381619,0.311504503,0.292857283
10,4.8,0.247352404,1,1,1,0,-1.900723331,-0.219354839,-0.653749915,-1.152073733,0.51795496,-0.088618381,1.035185979,-0.133820064
65,4.2,0.247352404,1,0,1,0,-0.772728807,-0.219354839,-0.653749915,0.562211982,-1.08204504,-0.288618381,0.744733629,0.985328478
31,1.8,-2.152647596,0,1,0,0,0.872719517,-0.419354839,0.346250085,-0.437788018,-1.68204504,-0.488618381,-0.851768611,-0.56436875
30,5,0.647352404,1,1,1,0,0.076004937,1.780645161,-0.431527693,-1.723502304,0.71795496,0.711381619,-0.110449756,0.058820272
18,2.4,-0.952647596,0,1,1,0,1.33815415,-0.819354839,0.012916751,0.847926267,0.11795496,0.511381619,-0.471879448,-0.392061974
22,5,0.847352404,1,1,0,0,1.318989195,1.780645161,-0.320416582,-2.00921659,1.11795496,-1.088618381,0.233821499,-0.206793574
22,5,1.047352404,1,1,1,0,1.92952992,1.780645161,-0.320416582,-2.00921659,1.31795496,-1.288618381,0.239963047,-0.142107275
105,4,0.447352404,1,1,1,0,1.349105553,-1.219354839,-0.653749915,0.276497696,1.11795496,-1.288618381,0.837847347,-0.49944655
32,1.8,-2.352647596,1,1,1,0,-0.082790408,-1.619354839,1.568472307,0.99078341,-2.28204504,0.711381619,-0.251907627,-0.656129296
94,2.6,-2.552647596,0,0,0,1,-1.333988218,-0.619354839,2.790694529,0.705069124,-2.28204504,3.511381619,0.194311703,-0.466254351
37,4.4,0.447352404,1,1,1,0,-1.02734893,1.380645161,-0.09819436,1.276497696,-0.48204504,-0.288618381,0.27645788,0.175126687
75,3,-0.952647596,0,1,1,0,-0.627622715,-0.419354839,0.90180564,0.419354839,-0.48204504,0.511381619,0.382868543,0.125406846
54,4.8,0.647352404,0,1,1,1,0.429187689,-0.219354839,-0.09819436,0.99078341,-0.88204504,0.311381619,1.22782368,0.338200583
105,5,0.447352404,1,0,0,0,1.921316368,0.980645161,-0.320416582,-1.00921659,-0.48204504,-0.688618381,0.145000639,0.232127437
90,0,-2.352647596,0,1,0,0,1.792637381,-2.619354839,0.457361196,2.419354839,-1.28204504,-0.088618381,-0.854658385,-0.852680168
80,1.2,-1.352647596,0,1,1,0,1.595512124,-1.619354839,-0.09819436,1.562211982,-0.48204504,0.911381619,-0.41174589,-0.543194695
100,2.2,0.047352404,0,0,0,0,0.267654493,-0.819354839,0.012916751,1.133640553,-0.28204504,0.311381619,-0.459808306,-0.004484175
30,4.4,0.847352404,0,1,1,0,-0.509895131,0.780645161,-0.320416582,-0.580645161,1.11795496,-1.288618381,0.049728015,-0.126367866
69,5,1.047352404,1,1,0,0,-1.314823262,0.780645161,-0.542638804,-0.723502304,0.51795496,-1.088618381,0.017552313,0.042965811
22,0.6,-0.352647596,0,1,1,0,1.863821501,-0.619354839,0.012916751,-0.723502304,0.71795496,-0.088618381,-2.146345729,-0.719588608
105,2.4,0.247352404,0,1,1,0,1.40660042,-2.019354839,0.124027862,1.705069124,0.51795496,-0.088618381,0.05306442,-0.013843295
79,4.6,0.647352404,0,1,0,0,1.130077491,1.780645161,-0.542638804,-2.00921659,0.51795496,-0.888618381,-0.271508592,-0.194644221
59,5,-0.552647596,0,1,1,0,1.830967292,1.780645161,0.235138973,1.705069124,0.11795496,0.711381619,0.298804057,-0.595623369
64,2,0.647352404,1,1,1,0,-0.975329765,-2.419354839,-0.09819436,0.276497696,-0.28204504,0.911381619,-0.216750423,0.30067262
40,2.4,0.847352404,1,0,0,1,-0.723447492,0.780645161,-0.542638804,1.276497696,0.51795496,-0.288618381,-1.613065183,0.116033004
1,3,-1.552647596,1,1,1,0,0.95485504,-0.219354839,0.012916751,-0.00921659,-0.48204504,0.111381619,-0.17806428,-0.79879062
7,4.8,0.447352404,1,1,1,0,-0.416808204,0.780645161,-0.542638804,-1.00921659,0.71795496,-0.888618381,0.654219748,-0.17110023
13,0.2,-0.352647596,1,1,1,1,-0.553700744,-2.619354839,0.679583418,1.562211982,-1.48204504,3.311381619,-0.505725236,1.522891337
74,4.6,0.647352404,1,1,1,0,-0.2278965,1.780645161,-0.764861027,-1.866359447,1.51795496,-1.288618381,-0.095983756,0.044653901
33,4,-0.352647596,1,1,1,0,1.606463527,1.380645161,0.235138973,-0.437788018,-0.08204504,-0.888618381,-0.453594558,-0.30994466
46,3.4,-0.552647596,0,1,0,0,-1.229949888,-0.619354839,-0.431527693,1.562211982,-0.28204504,0.111381619,0.710924206,-0.180295288
10,4.2,1.047352404,0,1,0,0,-1.465405056,0.780645161,-0.431527693,-0.580645161,0.11795496,-0.488618381,-0.16522352,0.843750834
96,4.2,-0.752647596,0,1,0,0,-1.394220935,-1.619354839,0.235138973,0.419354839,-0.88204504,0.311381619,1.783703248,0.443899249
89,3.2,0.447352404,1,1,1,0,0.284081597,-0.419354839,-0.09819436,-1.00921659,0.71795496,-0.688618381,0.180787283,0.004952241
48,3.8,0.247352404,0,1,0,0,1.559920064,0.780645161,-0.542638804,1.276497696,0.51795496,0.311381619,-0.113484306,-0.041759106
15,4.2,-1.152647596,0,0,0,0,-1.287444755,1.580645161,1.568472307,-1.294930876,-0.68204504,0.711381619,-0.850668448,-0.427453429
79,3.6,0.847352404,0,1,1,0,1.157455998,-0.419354839,-0.320416582,-0.866359447,0.11795496,-0.488618381,0.458059935,0.506322272
17,5,1.247352404,1,1,1,0,-0.964378362,1.580645161,-0.764861027,-2.152073733,1.31795496,-1.288618381,0.32227081,0.312289911
103,2.4,-0.352647596,0,0,1,0,0.462041898,-1.219354839,-0.209305471,-0.00921659,0.11795496,0.111381619,-0.051160369,0.250659264
93,3.2,-1.352647596,1,0,0,0,-1.68990882,0.980645161,0.012916751,-1.866359447,1.31795496,-0.288618381,-1.453021341,-1.390094838
1,3.8,-1.552647596,0,1,1,0,1.496949496,1.380645161,-0.320416582,-1.437788018,0.51795496,0.111381619,-0.577614808,-1.469334621
42,3.4,0.447352404,0,0,1,0,1.318989195,-0.219354839,-0.209305471,1.847926267,0.31795496,0.511381619,-0.562223755,-0.14042252
39,5,0.647352404,0,0,1,0,0.01577222,1.780645161,-0.209305471,1.419354839,-0.28204504,0.311381619,0.037219159,0.12141114
92,4.8,-0.952647596,0,1,1,0,1.557182213,-0.419354839,2.457361196,0.847926267,-1.08204504,2.311381619,1.00875899,0.159154404
94,2.6,-0.552647596,0,1,0,0,-1.218998485,-0.219354839,0.90180564,-0.723502304,0.11795496,0.511381619,-0.377926869,-0.288703649
15,4,1.047352404,0,1,0,0,-1.657054611,-0.419354839,0.790694529,2.133640553,1.11795496,2.311381619,0.521105476,1.17563424
63,3,-2.352647596,0,1,1,0,-0.671428327,0.780645161,1.568472307,-0.152073733,-1.68204504,1.111381619,-0.965513866,-1.067985883
92,4.4,0.247352404,1,1,1,0,2.249858462,-0.619354839,-0.209305471,-0.723502304,-1.28204504,-1.088618381,0.61596863,0.964108339
9,2.6,-0.352647596,0,1,1,1,-1.336726069,-0.819354839,0.568472307,-0.437788018,-0.88204504,0.911381619,-0.519572972,0.585053567
42,3.8,0.447352404,1,1,1,0,1.305299941,-0.619354839,-0.209305471,0.133640553,-0.28204504,0.311381619,0.317897344,0.362602262
5,3.2,-0.552647596,1,1,1,0,1.658482692,0.380645161,0.346250085,-0.437788018,0.71795496,-0.488618381,-0.047182926,-0.25228142
95,2.8,-0.552647596,0,0,0,0,-1.796685001,-1.219354839,0.457361196,1.419354839,-0.48204504,0.111381619,-0.044051463,0.238030786
64,4.6,-0.552647596,0,1,0,0,-1.339463919,1.380645161,0.790694529,1.276497696,-0.88204504,1.711381619,-0.299279264,-0.677024504
12,4.4,-0.952647596,0,1,1,0,-1.75835509,0.580645161,1.90180564,0.847926267,-1.28204504,2.311381619,0.449948633,-0.100256999
57,2.6,0.047352404,0,1,1,0,-1.016397527,-1.219354839,0.235138973,-0.00921659,-0.28204504,0.311381619,0.062309303,0.237529908
86,2.6,1.047352404,0,1,1,0,-0.449662414,-1.219354839,-0.209305471,-0.00921659,-0.28204504,-0.888618381,-0.313281609,1.428348587
71,4,0.247352404,1,1,0,0,-1.802160703,1.180645161,-0.209305471,-1.437788018,0.71795496,-0.088618381,-0.77811005,-0.500567952
17,5,-0.352647596,1,0,0,0,-1.372318129,1.780645161,0.457361196,-1.152073733,0.91795496,-0.688618381,-0.024130129,-1.17592195
3,4.6,0.447352404,1,1,1,0,0.938427935,1.580645161,-0.431527693,-1.580645161,1.11795496,-0.888618381,0.029020979,-0.170220641
71,2.6,-0.752647596,0,1,0,0,-0.805583016,-2.219354839,-0.320416582,1.419354839,-1.48204504,0.911381619,0.812412706,0.388035671
98,5,1.247352404,1,0,0,0,-0.200517992,1.580645161,-0.764861027,-2.152073733,1.51795496,-1.288618381,-0.159377122,0.013408189
103,2,-0.352647596,0,1,1,0,0.32788721,-0.619354839,0.124027862,-0.152073733,-0.28204504,-0.088618381,-0.632099214,0.606600451
12,1.6,-0.752647596,1,0,0,0,-1.257328396,-2.019354839,-0.320416582,1.705069124,-0.48204504,-0.288618381,-0.87519205,-0.830904348
82,3.4,-0.352647596,1,1,0,0,-0.934262003,1.180645161,-0.209305471,-1.00921659,-0.48204504,0.511381619,-0.491955897,0.544755913
36,1.6,-1.552647596,0,0,0,0,0.760467634,-1.619354839,0.012916751,-0.00921659,-1.08204504,1.511381619,-0.580665812,-0.355793297
22,5,1.047352404,1,1,1,0,1.770734575,-0.019354839,0.124027862,-1.437788018,0.31795496,-0.088618381,1.732101137,0.807303459
28,4,0.247352404,1,1,1,0,0.100645595,0.780645161,-0.542638804,-1.152073733,0.71795496,-0.488618381,0.076166589,0.014240475
11,2.4,-0.552647596,0,0,0,0,0.122548401,-1.419354839,-0.653749915,-0.00921659,0.11795496,-0.088618381,-0.102162324,-0.382143397
71,4.8,1.247352404,1,1,0,0,-1.019135377,0.180645161,-0.320416582,-1.294930876,0.51795496,-0.888618381,0.80734458,0.605024586
78,2.6,0.647352404,1,1,1,0,0.133499804,-2.419354839,-0.209305471,1.133640553,-1.28204504,-0.288618381,0.41859093,1.452687442
36,3.6,-0.752647596,0,1,1,0,0.976757846,1.580645161,-0.320416582,1.705069124,-0.48204504,-0.288618381,-0.830517052,-0.281246529
68,5,0.847352404,0,0,0,0,0.453828346,1.780645161,-0.653749915,1.847926267,0.31795496,0.511381619,-0.256425393,-0.061442877
96,2,-0.552647596,0,1,0,1,-1.041038184,-1.619354839,-0.209305471,-0.152073733,-0.28204504,1.511381619,-0.290128958,0.483923673
79,1,-0.752647596,1,1,0,0,2.233431358,-1.619354839,0.790694529,1.276497696,-0.88204504,1.111381619,-1.164248451,-0.236468177
106,5,1.247352404,1,0,0,0,2.099276669,1.780645161,-0.653749915,-2.00921659,1.51795496,-1.088618381,-0.181158758,-0.153975795
